"ASSET","BKCLASS","DEP","DEPDOM","EQ","MUTUAL","NETINC","ROA","ROAPTX","ROAPTXQ","ROAQ","ROE","STNAME","TRUST"
200387,"N",173635,173635,22264,0,13,0.0131356032104762,0.0131356032104762,-0.14,-0.14,0.12,"New Jersey",0
29088,"NM",24477,24477,4452,0,75,0.509055532302402,0.529417753594498,0.92,0.88,3.35,"Texas",0
26561,"SM",20842,20842,3931,0,110,1.68057597922197,1.68057597922197,1.68,1.68,11.17,"Oklahoma",0
1009007,"NM",878989,878989,89444,0,5078,2.02278420630965,2.02278420630965,2.02,2.02,22.88,"New Mexico",0
106430,"SM",85264,85264,8362,0,403,1.53266176379705,1.53266176379705,1.53,1.53,19.91,"Kentucky",0
51393,"N",46197,46197,5126,0,74,0.571147408129203,0.594302032783089,0.59,0.57,5.81,"Nebraska",0
165911,"NM",139459,139459,20861,0,737,0.573948045500343,0.713346553159178,0.72,0.59,4.72,"New Jersey",0
220852,"NM",187782,187782,19096,0,545,0.326446048013477,0.497156366699424,0.63,0.41,3.81,"Missouri",0
494825,"SB",346138,346138,29543,0,-4349,-3.48050867126039,-3.48050867126039,-3.48,-3.48,-53.58,"Michigan",1
40081,"SM",1010,1010,12922,0,176,1.76558365831944,2.31732855154426,2.32,1.77,5.49,"Wyoming",1
553060,"NM",500132,500132,23933,0,945,0.680569121426674,0.680569121426674,0.68,0.68,15.61,"Kentucky",1
28028,"NM",25016,25016,2954,0,51,0.235683759943157,0.20333500857841,-0.59,-0.52,2.34,"Iowa",1
461134,"N",341887,341887,44816,0,1408,1.2405764539382,1.73222536110973,1.73,1.24,12.73,"California",0
204109,"NM",174697,174697,21329,0,492,0.952228883308415,1.24834884092262,1.25,0.95,9.32,"Tennessee",0
715955,"N",640018,640018,55708,0,2773,1.552570727911,2.0710274513317,2.07,1.55,20.46,"Florida",0
189506,"NM",171805,171805,14450,0,206,0.106931996441137,0.106931996441137,-2.65,-2.65,1.34,"Tennessee",1
10263,"SM",9774,9774,463,0,-290,-3.59865047233468,-3.59865047233468,-4.95,-4.95,-60.63,"Illinois",0
540159,"NM",425946,425946,107086,0,2337,1.69236994251048,1.69236994251048,1.69,1.69,8.78,"Minnesota",1
1390699,"NM",1103560,1103560,174360,0,5781,1.70623394456658,2.25992619158386,2.26,1.71,13.5,"Idaho",0
127925,"NM",108431,108431,12301,0,-504,-0.512390280353878,-0.512390280353878,-1.19,-1.19,-5.34,"Virginia",0
78671,"SM",68304,68304,10195,0,259,1.31737897534365,1.75989623733167,1.76,1.32,9.8,"Oklahoma",0
2642308,"SM",2200651,2200651,342075,0,18813,2.84992828028915,2.84992828028915,2.85,2.85,22.36,"New Jersey",1
883174,"N",742722,742722,80801,0,2474,1.11911520237032,1.60448731722212,1.6,1.12,12.41,"California",0
224021,"NM",211751,211751,11588,0,1598,0.704594857956675,0.704594857956675,0.67,0.67,15.87,"Georgia",0
95933,"SM",92231,92231,3309,0,-175,-0.352597468014373,-0.352597468014373,-0.2,-0.2,-10.35,"Idaho",0
249861,"NM",212167,212167,35795,0,388,0.310770853218173,0.479772528550737,-0.38,-0.29,2.17,"Louisiana",0
114446,"NM",104413,104413,9524,0,672,2.43771935393182,2.43771935393182,2.44,2.44,29.04,"Texas",0
266613,"SI",231957,231957,10444,0,-371,-0.561252758515706,-0.80330246569229,-0.8,-0.56,-14.01,"Wisconsin",0
581733,"NM",493507,493507,52175,0,2232,1.53426842136015,1.53426842136015,1.53,1.53,17.26,"Missouri",0
159068,"SM",133095,133095,17833,0,865,2.14802766361638,2.75642856255975,2.76,2.15,19.53,"Kansas",0
319527,"NM",284511,284511,31041,0,888,1.11393707133651,1.45765188839304,1.46,1.11,11.58,"Alabama",0
109665,"SB",75476,75476,28999,1,190,0.695006469961546,0.991298701892521,0.99,0.7,2.63,"Illinois",0
18720,"SB",16978,16978,1603,0,-268,-2.64809050936219,-2.64809050936219,-2.87,-2.87,-30.72,"Florida",0
2788935,"NM",2261886,2261886,298051,0,7608,1.12374673823758,1.51088398862147,1.51,1.12,10.36,"Illinois",1
131677,"SB",87474,87474,13831,0,144,0.142163380907425,0.142163380907425,-0.29,-0.29,1.39,"Kansas",0
473484,"NM",414756,414756,50884,0,1982,1.67299032248534,2.05198762561144,2.05,1.67,15.72,"Michigan",1
1357121,"NM",1195099,1195099,126870,0,2913,0.831104655206048,1.04109196252896,1.04,0.83,9.13,"Louisiana",0
2022522,"N",1714133,1714133,141144,0,2919,0.56902969617635,0.669033887385144,0.67,0.57,8.22,"Wisconsin",1
174952,"NM",139276,139276,28669,0,259,0.59440138158159,0.750460431572123,0.75,0.59,3.62,"Iowa",1
79963,"NM",63424,63424,3976,0,76,0.379788742511978,0.379788742511978,0.38,0.38,7.62,"Missouri",0
295360,"NM",250084,250084,24836,0,405,0.547213181757534,0.551266612733516,0.55,0.55,6.47,"Illinois",1
49857,"N",45302,45302,4518,0,275,0.560977201886515,0.589536041255283,-0.26,-0.37,6,"Kansas",1
321358,"NM",249716,249716,33383,0,1037,1.26077302894033,1.7908569639625,1.79,1.26,12.49,"California",0
450917,"NM",388784,388784,39334,0,620,0.562595561846947,0.588910515546239,0.59,0.56,6.31,"Iowa",1
1094604,"SM",1005185,1005185,74452,0,2642,0.976176147697446,1.23518427772618,1.24,0.98,14.33,"North Carolina",0
815554,"SI",667956,667956,95399,0,3705,0.590608727777268,0.790188249282569,0.19,0.19,5.3,"Pennsylvania",0
192825,"NM",159732,159732,29696,0,792,1.64965632159967,2.19537596334097,2.2,1.65,10.5,"Minnesota",0
243658,"NM",202926,202926,25067,0,1576,0.646159043684615,1.02745847936145,1.39,0.87,6.69,"Florida",0
481551,"SM",399038,399038,39860,0,814,0.68066745548276,0.85125241975608,0.85,0.68,8.23,"Missouri",1
505358,"N",445793,445793,58045,0,2403,1.89536078306874,2.41356803836469,2.41,1.9,16.91,"Texas",0
256072,"NM",230939,230939,23683,0,1091,1.67998644923854,2.17736098920559,2.18,1.68,18.82,"North Carolina",0
322996,"SM",257963,257963,49347,0,5979,1.89705577198018,2.43358718365746,3.06,2.32,14.19,"Michigan",0
92652,"SB",80013,80013,10149,1,-1691,-1.75236429280546,-2.20418619207405,-5.92,-4.64,-15.09,"Massachusetts",0
272584,"NM",250698,250698,13814,0,457,0.667461437488476,0.804751098591138,0.8,0.67,13,"Alabama",1
491047,"N",422048,422048,6250,0,661,0.541018912130467,0.647422026467775,0.65,0.54,37.33,"Michigan",1
123518,"NM",108720,108720,14168,0,711,1.14267040949708,1.20052713909187,1.27,1.2,10.36,"Iowa",1
263528,"SB",206668,206668,21631,0,126,0.193743320852778,0.213732711099493,0.21,0.19,2.33,"New York",0
226562,"NM",195795,195795,21934,0,736,0.637613109186913,1.0508487791355,1.11,0.67,6.05,"Wisconsin",0
883168,"SM",781949,781949,91993,0,3427,1.61289658365489,2.01765032218515,2.02,1.61,15.15,"Michigan",0
469875,"NM",421236,421236,43700,0,1557,1.36519070583078,1.81236299868479,1.81,1.37,14.51,"Georgia",0
15760,"SI",14540,14540,1126,1,16,0.144820610298361,0.144820610298361,-0.18,-0.18,1.9,"Pennsylvania",0
1322857,"NM",1093115,1093115,190488,0,5329,1.60702882866175,2.36334864519086,2.36,1.61,11.23,"West Virginia",0
559551,"NM",489692,489692,24824,0,-13647,-3.44547667627029,-3.44547667627029,-8.93,-8.93,-55.34,"Georgia",0
817237,"NM",580958,580958,214445,0,1017,0.28012233202071,0.434644090392015,0.84,0.54,1.68,"Georgia",0
9778,"SI",3569,3569,2979,0,-60,-0.89653935807782,-1.35975135975136,0.09,0.09,-2.02,"Texas",0
116009,"NM",97583,97583,3066,0,-776,-1.11540460966828,-1.11540460966828,-1.48,-1.48,-44.53,"Florida",0
134206,"NM",115976,115976,2885,0,-9157,-6.41113606703372,-7.53765325954844,-16.57,-17.5,-96.77,"Oregon",0
3470,"SB",500,500,2760,0,325,13.1722312291012,22.0077586381599,24.81,14.84,16.47,"Connecticut",1
243647,"SM",194285,194285,24262,0,1516,0.601865306038186,0.81863209831843,0.51,0.37,6.39,"Illinois",0
39256,"NM",34905,34905,3573,0,458,1.61654904037062,2.7142493712773,2.92,1.74,18.32,"Minnesota",0
204836,"SM",180211,180211,23479,0,562,1.09116943948936,1.80761343089786,1.81,1.09,9.69,"Maryland",0
97527202,"SB",86784543,86784543,9946925,0,221869,0.310066775770082,0.443439273710839,0.38,0.25,3.09,"Delaware",0
619080,"SB",445376,445376,68513,0,1641,1.10293654334243,1.76160675204175,1.76,1.1,10.04,"Missouri",0
2487,"N",500,500,1964,0,-96,-4.79883025588153,-7.09826975349142,5.08,3.39,-6.37,"Georgia",0
131025,"SB",120062,120062,10815,0,351,0.526140908829725,0.878400491664441,0.87,0.52,6.6,"New Jersey",0
192501,"NM",170800,170800,16814,0,834,0.937902389926732,1.49569565779683,1.76,1.11,10.43,"Florida",0
43370,"NM",31515,31515,5220,0,51,0.454874853670773,0.722448297006522,0.72,0.45,3.92,"South Carolina",0
168931,"NM",138751,138751,13997,0,668,0.820964920545837,1.07290774795886,1.06,0.81,9.96,"North Carolina",0
111239,"NM",101884,101884,117,0,-1855,-6.59798948056394,-6.59798948056394,-6.6,-6.6,-710.05,"Michigan",0
26839,"NM",23050,23050,3616,0,245,0.984829604379879,1.43101771085403,1.16,0.75,6.96,"Idaho",0
58324,"NM",50108,50108,5132,0,-173,-0.576148133346655,-0.809271655510041,-0.08,-0.19,-6.64,"Florida",0
56230,"NM",43350,43350,8153,0,-234,-1.61275037691148,-1.61275037691148,-1.61,-1.61,-11.32,"Minnesota",0
357621,"NM",288002,288002,31237,0,914,0.505628855143418,0.815423339695184,0.79,0.5,5.99,"Florida",0
78771,"NM",78876,78876,-916,0,-3001,-7.06513848942741,-7.06513848942741,-10.25,-10.25,-757.19,"Florida",0
81564,"NM",79652,79652,1534,0,-1406,-3.29434735917212,-3.29434735917212,-4.5,-4.5,-127.95,"New Jersey",0
69529,"N",48125,48125,20978,0,119,0.404216533248792,0.611419966258676,1.17,0.77,2.08,"Texas",0
389400,"NM",339971,339971,34344,0,645,0.658818722708817,0.962181762467761,0.96,0.66,7.58,"Michigan",0
2230230,"NM",1960123,1960123,144783,0,-45016,-4.00592904076081,-5.3996748341764,-8.35,-6.52,-52.24,"Georgia",0
3057,"SM",573,573,2402,0,3,0.13135960591133,0.218932676518883,0.26,0.13,0.17,"Wisconsin",0
285939,"N",196244,196244,25309,0,-12,-0.00549231700043338,-0.0544654769209644,-0.57,-0.34,-0.06,"Massachusetts",0
11127,"NM",7756,7756,3369,0,106,0.999804042940771,1.41481704189732,1.34,0.96,4.24,"New York",0
141016,"NM",137215,137215,3143,0,-3191,-3.94336028010915,-3.94336028010915,-4.99,-4.99,-132.76,"Illinois",0
375279,"NM",234122,234122,66551,0,-7081,-2.68738061368483,-4.30755118843707,-6.07,-3.78,-14.59,"Georgia",0
164599,"N",159673,159673,4686,0,-1826,-2.13624717760333,-2.13273746153936,1.38,1.37,-73.65,"Georgia",0
1770123,"N",310155,310155,165839,0,17811,1.11870846611885,1.86068270171832,1.78,1.07,11.36,"New Jersey",0
194213,"N",2761,2761,110266,0,35352,17.5027350006823,28.88159216635,28.64,17.34,26.36,"Arizona",0
272146,"NM",245272,245272,8909,0,-1928,-0.89715182655872,-0.89715182655872,-1.95,-1.95,-25.33,"Florida",0
2519829,"SM",2001218,2001218,345231,0,25331,1.00970184318917,1.54709871855439,1.51,0.99,7.76,"Ohio",1
120686,"NM",109189,109189,8986,0,-3346,-2.65067074803418,-4.01323909430399,-0.2,-0.14,-35.71,"Michigan",0
399619,"NM",291741,291741,31451,0,3540,0.941139938469653,1.23943344439139,1.3,0.97,12.37,"Pennsylvania",0
90530,"SI",76136,76136,8796,0,610,1.34103266843517,2.11267605633803,2.25,1.43,14.18,"New Hampshire",0
1477681,"N",15610,15610,270589,0,5767,1.54243020349541,2.6208208018123,2.62,1.54,8.62,"California",0
175136,"SM",129738,129738,30675,0,211,0.160627777214742,0.209348998739592,1.16,0.75,0.92,"Arkansas",0
421860,"SI",397035,397035,23601,0,920,0.875138226656045,1.21853485689825,1.22,0.88,15.64,"New York",0
110049,"SM",96819,96819,12279,0,2449,2.26865549970634,2.37796597294658,2.73,2.63,21.79,"Iowa",1
1049152,"SB",56403,56403,62352,0,-2036,-0.788161702831875,-1.21243735425807,-1.21,-0.79,-13.04,"Delaware",0
953977,"NM",769720,769720,120365,0,4799,0.689151351684655,1.12857688536981,1.4,0.86,5.44,"Oregon",0
123774,"NM",124179,124179,-833,0,-7096,-5.00255908814684,-5.00255908814684,-14.92,-14.92,-181.02,"Illinois",0
102568,"N",89433,89433,8760,0,521,0.720773744364491,1.09430332397757,1.01,0.66,8.52,"Kentucky",0
17487074,"SB",11780683,11780683,2747295,0,187005,2.2107913049893,3.42758066926311,4.16,2.7,14.29,"Virginia",0
26671,"N",727,727,10130,0,1940,15.2228499686127,24.6311989956058,26.54,16.57,42.57,"Wisconsin",0
123408,"NM",103150,103150,16200,0,662,1.13691658604444,1.86681016469834,3.39,2.07,9.2,"Arizona",0
83191,"N",73571,73571,5320,0,476,0.81597989142139,1.30625352366197,1.51,0.93,12.73,"Florida",0
249029,"NM",217136,217136,23949,0,538,0.428550945520394,0.700975524271277,1.41,0.86,4.77,"Georgia",0
166006,"N",144154,144154,19174,0,307,0.708571230738605,1.13094430964794,1.13,0.71,8.76,"New Hampshire",1
181440,"NM",151025,151025,22946,0,1403,1.49697244525061,1.67622502600763,3.12,2.74,12.72,"California",0
52062,"N",41698,41698,3566,0,566,1.46458191416067,1.55514793358757,1.34,1.27,20.09,"Oklahoma",0
257383,"NM",233749,233749,13484,0,37,0.0176999637620061,-0.038270191917851,0.11,0.11,0.38,"Florida",0
82907,"SM",62944,62944,8166,0,184,0.22210419583796,0.210033315629376,-0.05,0.07,2.39,"South Carolina",0
114429,"NM",95950,95950,9593,0,370,0.328638247452165,0.508945177811056,0.13,0.08,3.82,"Michigan",0
98090,"N",74735,74735,16889,0,29,0.121553155928598,0.0838297627093779,0.08,0.12,0.92,"Texas",0
66039,"N",50093,50093,5887,0,-320,-0.579628240936969,-0.688308536112651,-1.22,-0.79,-6.1,"Arizona",1
89474,"SM",70248,70248,8414,0,163,0.198475996580855,0.0426175452780977,0.25,0.31,2.12,"South Carolina",1
89320,"SM",68139,68139,9921,0,442,0.66051742447805,0.905596287859046,0.97,0.7,6.04,"Pennsylvania",0
133619,"NM",96239,96239,9546,0,263,0.811609409114404,1.31770805206027,1.32,0.81,11.38,"Florida",0
108636,"SB",83631,83631,17536,0,1308,1.16268526963098,1.93603097649562,1.42,0.78,7.79,"Maryland",0
163852,"SI",135190,135190,19998,1,1738,1.0663283211403,1.71667816027074,2.02,1.24,9.02,"North Carolina",0
90912,"N",82121,82121,7858,0,-234,-0.334474756977109,-0.105774068445752,1.79,1.26,-3.62,"Florida",0
21927,"SB",17578,17578,159,0,-347,-2.94713001627858,-2.93014367612712,-3.46,-3.46,-205.33,"Connecticut",0
161973,"SI",150109,150109,10798,0,961,0.681927847634186,1.11904288836536,-0.78,-0.49,9.08,"Texas",0
44345,"SB",38410,38410,-503,0,-3405,-9.90268622532446,-9.89105311375286,-26.86,-26.9,-270.67,"California",0
190166,"SL",346542,346542,-167227,1,-3978,-7.97280268165158,-7.97280268165158,-7.97,-7.97,0,"California",0
261711,"SL",193444,193444,1463,0,109,0.166025665435437,0.175164692890598,0.18,0.17,24.18,"New Mexico",0
556398,"SL",648741,648741,-297401,1,-26629,-9.20497126291094,-9.20324288947167,-8.17,-8.17,0,"California",0
953474,"SL",1317074,1317074,-565172,1,-36538,-7.5799920683025,-7.57978461326751,-7.45,-7.45,0,"California",0
315389,"SL",243660,243660,-24625,1,-3461,-2.42990872923005,-2.42990872923005,-2.44,-2.44,0,"Oregon",0
3646071,"SB",2799362,2799362,28506,0,-253885,-6.66364234740578,-6.68558458504263,-26.33,-30.92,-101.94,"California",0
40721,"SL",39974,39974,-920,0,-1108,-4.4339509384129,-4.4339509384129,-5.27,-5.27,0,"California",0
62861,"SL",53398,53398,3129,0,186,0.314788989831977,0.284325539203076,-0.52,-0.35,5.99,"Texas",0
98879,"SL",71719,71719,7902,0,219,0.883951140508877,1.47325190084813,1.47,0.88,11.47,"Tennessee",0
275119,"SL",198116,198116,14366,0,1338,0.487217992545346,1.27521480560075,-1.83,-1.59,9.06,"Illinois",0
253602,"SB",113584,113584,18585,0,482,0.279355914926173,0.424829638259097,-0.03,-0.02,3.49,"Georgia",0
65075,"SB",54315,54315,5480,0,310,0.890382433616245,1.24366320566398,-0.01,0.14,11.54,"Nevada",0
36626,"SL",27743,27743,1737,0,84,0.980349249420106,0.980349249420106,0.98,0.98,19.82,"Texas",0
23354,"SL",7819,7819,15094,0,315,2.6849069871508,4.67940932046283,4.93,2.95,4.21,"Hawaii",0
162913,"SI",140066,140066,20306,0,104,0.26571027998582,0.503316588050063,0.5,0.27,2.61,"Texas",0
433512,"SB",415943,415943,-22512,0,-27571,-23.9770760681456,-21.8029550652671,-21.8,-23.98,0,"South Carolina",0
12259,"SB",12607,12607,-469,0,-358,-5.57864118013711,-5.57864118013711,-9.75,-9.75,0,"Colorado",0
315448,"SL",346374,346374,-172600,1,-17657,-6.10426985025245,-6.10426985025245,-6.34,-6.34,0,"Louisiana",0
101452,"SL",85976,85976,6755,0,84,0.084448081520548,0.281493605068493,-0.8,-0.84,1.24,"Florida",0
38909,"SL",33828,33828,248,0,-1264,-2.92537064723826,-2.92537064723826,-2.61,-2.61,-126.3,"Florida",0
49481,"SB",41961,41961,-1154,0,-1963,-4.081912738978,-5.03013087905644,-4.45,-3.3,0,"Maryland",0
1010886,"NM",683282,683282,85094,0,16527,1.65677068557446,1.65677068557446,2.26,2.26,21.77,"Florida",0
128385,"SL",154883,154883,-28412,1,-6685,-7.08154079005911,-7.08154079005911,-7.27,-7.27,0,"Florida",0
47266,"SL",79069,79069,-32941,1,-10822,-24.7580175017159,-24.7580175017159,-52.5,-52.5,0,"California",0
83159,"SB",82813,82813,-5830,0,-5860,-8.20990204088066,-7.89607643385724,-3.92,-3.92,0,"Georgia",0
1010517,"SL",1099920,1099920,-388543,1,-25963,-2.88160493136032,-2.88782031002057,-7.25,-7.25,0,"Florida",1
49348,"SL",58014,58014,-17627,1,-6725,-24.6054589360197,-24.6054589360197,-44.63,-44.63,0,"Oklahoma",0
71928,"SL",101317,101317,-47916,1,-1855,-10.2098383212934,-10.2098383212934,-10.21,-10.21,0,"Kansas",0
1815791,"SL",671321,671321,-24295,1,-20415,-1.96234004447097,-1.96234004447097,-0.99,-0.99,0,"Texas",0
76123,"SL",70186,70186,3617,0,29,0.154724430454036,0.154724430454036,0.15,0.15,3.07,"New Jersey",0
724698,"N",452798,452798,41790,0,1686,0.942042194941552,1.53207574052772,1.53,0.94,16.06,"Wisconsin",0
39706,"SB",33008,33008,2429,0,307,1.51588718902504,1.51588718902504,1.74,1.74,27.07,"Colorado",0
21365,"SB",0,0,20281,0,-281,-5.21831983100815,-5.21831983100815,-5.22,-5.22,-5.5,"Illinois",0
1591163,"SB",1080784,1080784,295551,0,10743,0.918544438760222,1.46156554371844,0.86,0.52,9.53,"Florida",0
172437,"SL",146159,146159,1402,0,-9147,-4.20485219808913,-4.20485219808913,-1.87,-1.87,-186.32,"Florida",0
1157911,"SB",744873,744873,40254,0,1012,0.338466915444309,0.338466915444309,0.34,0.34,10.39,"Texas",0
169363,"SL",152549,152549,-14195,1,-3046,-2.39794512378737,-2.39794512378737,-7.19,-7.19,0,"California",0
6038921,"SB",4265330,4265330,-67642,1,-18318,-1.01816210151704,-1.01816210151704,-1.02,-1.02,0,"Texas",0
422245,"SL",378312,378312,3977,0,114,0.104601310727828,0.104601310727828,0.1,0.1,11.63,"Oklahoma",0
517,"SB",504,504,12,0,-25,-9.41619585687382,-9.41619585687382,-9.21,-9.21,-227.27,"Texas",0
2461979,"SB",1943629,1943629,203492,0,-23633,-1.11670305534284,-1.11670305534284,-3.25,-3.25,-14.28,"Indiana",1
6244877,"N",4936241,4936241,1042435,0,-21967,-0.576937294666182,-0.896699281399044,-1.49,-0.96,-2.96,"Texas",1
85105,"SL",124221,124221,-40856,1,-3205,-13.4923224265132,-13.4923224265132,-13.49,-13.49,0,"Florida",0
187672,"SB",171389,171389,11726,0,-9682,-5.82462325989579,-5.82462325989579,0.09,0.09,-101.06,"Texas",0
1833,"SB",0,0,481,0,-34611,-17.2438532247216,-17.7032110206014,-34.63,-34.63,-112.92,"Texas",1
488439,"SB",386904,386904,41554,0,6291,1.26186040466184,1.58299194302834,1.28,0.66,16.15,"Virginia",0
451172,"SB",4370,4370,222307,0,8901,1.82110346161017,2.79068095903412,-0.35,-0.29,5.08,"Texas",1
102227,"SB",83302,83302,7150,0,-86,-0.337266474830019,-0.337266474830019,-0.34,-0.34,-4.78,"Florida",0
553798,"SL",513630,513630,-130107,1,-6183,-4.40052382104679,-4.40052382104679,-4.4,-4.4,0,"Georgia",0
458704,"SL",459676,459676,-70475,1,-20734,-8.3673723327336,-8.3673723327336,-7.64,-7.64,0,"Missouri",0
1160673,"SL",1458196,1458196,-720049,1,-100899,-16.7636850788432,-16.7636850788432,-18.89,-18.89,0,"Texas",0
43406,"SL",56050,56050,-34564,1,5917,51.2405282528686,51.2405282528686,51.24,51.24,0,"Texas",0
372256,"N",331490,331490,39124,0,-1436,-0.520224542641093,-0.874527887141782,-1.67,-1.03,-4.79,"Florida",0
33399,"N",30297,30297,2211,0,470,1.91326290721461,2.68670961438647,2.81,2,31.34,"Colorado",0
68075,"SB",60977,60977,5629,0,149,0.870327102803738,1.37266355140187,1.37,0.87,10.71,"Illinois",0
782147,"SB",539495,539495,87131,0,1824,0.911236270101122,1.34387366588378,1.34,0.91,8.47,"Florida",0
3443089,"SL",2461637,2461637,205406,0,48,0.00535046522573807,0.37821101064436,0.38,0.01,0.09,"Missouri",0
161355,"SB",157997,157997,2890,0,-4084,-4.89567911964086,-4.89567911964086,-7.02,-7.02,-156.42,"Florida",0
189089,"SB",166964,166964,121,0,-583,-0.595195556962155,-0.573756265888046,-0.47,-0.54,-49.92,"Pennsylvania",0
175868,"SB",174222,174222,-462,1,-2625,-5.96436716644277,-5.96436716644277,-5.96,-5.96,-1234.57,"Wisconsin",0
205102,"SB",256676,256676,-84891,0,-3793,-7.62931543840152,-7.62931543840152,-7.63,-7.63,0,"Louisiana",0
412719,"SL",269748,269748,37163,0,4077,1.03929805956909,1.70922087059375,1.5,0.91,11.63,"Kansas",0
973600,"SB",872517,872517,83651,0,9654,1.28705938524679,2.0164463643938,1.88,1.2,16.21,"New York",0
1223701,"SB",1102973,1102973,-11846,1,-20248,-1.59296226627362,-1.60633660375221,-1.2,-1.2,-757.33,"Illinois",0
8458553,"SL",2579674,2579674,477053,0,37823,0.595846780856421,0.910823396578159,0.99,0.64,10.96,"Michigan",0
640710,"SB",530957,530957,26244,0,220,0.136542707610859,0.168816438500699,0.17,0.14,3.37,"Georgia",0
2524086,"SB",1994280,1994280,340835,0,6370,1.01347427573183,1.72226986417535,1.72,1.01,7.59,"Florida",0
8217563,"SL",5894019,5894019,179213,0,-151919,-1.61307376435687,-1.61490005789138,-2.03,-2.03,-51.83,"Florida",0
